"STATION","DATE","AWND","DAEV","DAPR","DASF","EVAP","FMTM","MDEV","MDPR","MDSF","MNPN","MXPN","PGTM","PRCP","SN32","SN52","SNOW","SNWD","SX32","SX52","TAVG","TMAX","TMIN","TOBS","TSUN","WDF2","WDF5","WDMV","WESD","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03"
"USC00115110","2003-08-22",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-08-23",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-08-24",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-08-25",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-08-26",,,,,,,,,,,,,"0.09",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-08-27",,,,,,,,,,,,,"0.05",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-08-28",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-08-29",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-08-30",,,,,,,,,,,,,"0.85",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-08-31",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-09-01",,,,,,,,,,,,,"0.79",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-09-02",,,,,,,,,,,,,"0.65",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-09-03",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-09-04",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-09-05",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-09-06",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-09-07",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-09-08",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-09-09",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-09-10",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-09-11",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-09-12",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-09-13",,,,,,,,,,,,,"0.09",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-09-14",,,,,,,,,,,,,"0.47",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-09-15",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-09-16",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-09-17",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-09-18",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-09-19",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-09-20",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-09-21",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-09-22",,,,,,,,,,,,,"0.42",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-09-23",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-09-24",,,,,,,,,,,,,"0.04",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-09-25",,,,,,,,,,,,,"0.14",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-09-26",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-09-27",,,,,,,,,,,,,"0.56",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-09-28",,,,,,,,,,,,,"0.02",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-09-29",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-09-30",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-10-01",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-10-02",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-10-03",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-10-04",,,,,,,,,,,,,"0.26",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-10-05",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-10-06",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-10-07",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-10-08",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-10-09",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-10-10",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-10-11",,,,,,,,,,,,,"0.07",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-10-12",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-10-13",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-10-14",,,,,,,,,,,,,"0.63",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-10-15",,,,,,,,,,,,,"0.36",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-10-16",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-10-17",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-10-18",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-10-19",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-10-20",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-10-21",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-10-22",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-10-23",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-10-24",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-10-25",,,,,,,,,,,,,"0.58",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-10-26",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-10-27",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-10-28",,,,,,,,,,,,,"0.04",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-10-29",,,,,,,,,,,,,"0.09",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-10-30",,,,,,,,,,,,,"0.02",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-10-31",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-11-01",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-11-02",,,,,,,,,,,,,"0.97",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-11-03",,,,,,,,,,,,,"0.97",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-11-04",,,,,,,,,,,,,"0.07",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-11-05",,,,,,,,,,,,,"0.80",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-11-06",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-11-07",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-11-08",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-11-09",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-11-10",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-11-11",,,,,,,,,,,,,"0.03",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-11-12",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-11-13",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-11-14",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-11-15",,,,,,,,,,,,,"0.02",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-11-16",,,,,,,,,,,,,"0.05",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-11-17",,,,,,,,,,,,,"0.08",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-11-18",,,,,,,,,,,,,"1.11",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-11-19",,,,,,,,,,,,,"1.02",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-11-20",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-11-21",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-11-22",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-11-23",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-11-24",,,,,,,,,,,,,"1.04",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-11-25",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-11-26",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-11-27",,,,,,,,,,,,,"0.03",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-11-28",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-11-29",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-11-30",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-12-01",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-12-02",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-12-03",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-12-04",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-12-05",,,,,,,,,,,,,"0.75",,,"0.5","1.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-12-06",,,,,,,,,,,,,"0.04",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-12-07",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-12-08",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-12-09",,,,,,,,,,,,,"0.01",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-12-10",,,,,,,,,,,,,"0.91",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-12-11",,,,,,,,,,,,,"0.03",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-12-12",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-12-13",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-12-14",,,,,,,,,,,,,"0.05",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-12-15",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-12-16",,,,,,,,,,,,,"0.03",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-12-17",,,,,,,,,,,,,"0.02",,,"0.3","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-12-18",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-12-19",,,,,,,,,,,,,"0.01",,,"0.2","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-12-20",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-12-21",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-12-22",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-12-23",,,,,,,,,,,,,"0.03",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-12-24",,,,,,,,,,,,,"0.04",,,"0.8","1.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-12-25",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-12-26",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-12-27",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-12-28",,,,,,,,,,,,,"0.14",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-12-29",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-12-30",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2003-12-31",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2004-01-01",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2004-01-02",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2004-01-03",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2004-01-04",,,,,,,,,,,,,"0.01",,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2004-01-05",,,,,,,,,,,,,"0.47",,,"4.8","5.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2004-01-06",,,,,,,,,,,,,"0.00",,,"0.0","5.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2004-01-07",,,,,,,,,,,,,"0.00",,,"0.0","4.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2004-01-08",,,,,,,,,,,,,"0.00",,,"0.0","3.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2004-01-09",,,,,,,,,,,,,"0.00",,,"0.0","3.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2004-01-10",,,,,,,,,,,,,"0.00",,,"0.0","3.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2004-01-11",,,,,,,,,,,,,"0.00",,,"0.0","3.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2004-01-12",,,,,,,,,,,,,"0.00",,,"0.0","2.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2004-01-13",,,,,,,,,,,,,"0.00",,,"0.0","1.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2004-01-14",,,,,,,,,,,,,"0.00",,,"0.0","1.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2004-01-15",,,,,,,,,,,,,"0.00",,,"0.0","1.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2004-01-16",,,,,,,,,,,,,"0.00",,,"0.0","1.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2004-01-17",,,,,,,,,,,,,"0.14",,,"0.0","1.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2004-01-18",,,,,,,,,,,,,"0.00",,,"0.0","1.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2004-01-19",,,,,,,,,,,,,"0.00",,,"0.0","1.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2004-01-20",,,,,,,,,,,,,"0.00",,,"0.0","1.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2004-01-21",,,,,,,,,,,,,"0.00",,,"0.0","1.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2004-01-22",,,,,,,,,,,,,"0.00",,,"0.0","1.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2004-01-23",,,,,,,,,,,,,"0.00",,,"0.0","1.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2004-01-24",,,,,,,,,,,,,"0.06",,,"0.7","2.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2004-01-25",,,,,,,,,,,,,"0.00",,,"0.0","1.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2004-01-26",,,,,,,,,,,,,"0.13",,,"1.0","2.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2004-01-27",,,,,,,,,,,,,"0.17",,,"2.0","4.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2004-01-28",,,,,,,,,,,,,"0.02",,,"0.0","3.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2004-01-29",,,,,,,,,,,,,"0.02",,,"0.0","3.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2004-01-30",,,,,,,,,,,,,"0.07",,,"0.7","4.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2004-01-31",,,,,,,,,,,,,"0.00",,,"0.0","4.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2004-02-01",,,,,,,,,,,,,"0.00",,,"0.0","4.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2004-02-02",,,,,,,,,,,,,"0.00",,,"0.0","3.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2004-02-03",,,,,,,,,,,,,"0.30",,,"2.3","6.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2004-02-04",,,,,,,,,,,,,"0.00",,,"0.0","6.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2004-02-05",,,,,,,,,,,,,"0.00",,,"0.0","5.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2004-02-06",,,,,,,,,,,,,"0.25",,,"1.5","6.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2004-02-07",,,,,,,,,,,,,"0.02",,,"0.0","6.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2004-02-08",,,,,,,,,,,,,"0.01",,,"0.0","6.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2004-02-09",,,,,,,,,,,,,"0.00",,,"0.0","6.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2004-02-10",,,,,,,,,,,,,"0.00",,,"0.0","6.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2004-02-11",,,,,,,,,,,,,"0.00",,,"0.0","5.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2004-02-12",,,,,,,,,,,,,"0.00",,,"0.0","5.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2004-02-13",,,,,,,,,,,,,"0.00",,,"0.0","5.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2004-02-14",,,,,,,,,,,,,"0.00",,,"0.0","5.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115110","2004-02-15",,,,,,,,,,,,,"0.00",,,"0.0","4.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
